StudentID,Stream,Gender,CGPA,CGPA_Tier,Internships,Projects,AptitudeScore,SoftSkillsRating,Backlogs,PlacementTraining,PlacementStatus
16715,CSE,Female,5.87,Low,0,2,49,2.3,2,Yes,NotPlaced
16716,CIVIL,Female,5.57,Low,0,0,45,2.8,3,No,Placed
16717,MECH,Male,7.69,Medium,2,2,62,2.2,1,Yes,Placed
16718,CSE,Female,7.48,Medium,1,5,63,3.7,0,No,Placed
16719,ECE,Male,7.47,Medium,1,1,56,2.9,0,Yes,Placed
16720,ECE,Male,7.83,Medium,2,3,74,3.1,0,No,Placed
16721,MECH,Male,7.09,Medium,2,2,47,3.4,1,No,NotPlaced
16722,ECE,Male,5.6,Low,0,1,55,2.4,2,Yes,NotPlaced
16723,CIVIL,Male,6.7,Medium,1,2,49,3.3,2,Yes,Placed
16724,MECH,Male,6.09,Low,0,1,42,2.0,3,Yes,NotPlaced
16725,CSE,Male,5.7,Low,1,1,53,2.0,2,No,Placed
16726,MECH,Male,7.06,Medium,1,2,62,3.5,1,Yes,Placed
16727,CSE,Female,6.5,Medium,2,3,64,3.7,0,No,Placed
16728,CSE,Female,6.63,Medium,1,3,60,4.0,1,Yes,Placed
16729,ECE,Male,6.88,Medium,0,3,62,3.6,2,No,NotPlaced
16730,CSE,Male,7.83,Medium,2,0,57,2.6,1,No,NotPlaced
16731,CIVIL,Female,7.18,Medium,0,4,53,2.1,1,Yes,NotPlaced
16732,CSE,Female,5.81,Low,0,1,43,2.8,2,No,NotPlaced
16733,CIVIL,Male,6.29,Low,0,2,42,2.9,3,No,Placed
16734,EEE,Female,8.28,High,2,3,75,3.7,0,No,Placed
16735,EEE,Female,5.0,Low,0,0,37,2.2,4,Yes,Placed
16736,MECH,Male,5.82,Low,0,0,47,1.6,2,No,NotPlaced
16737,MECH,Male,6.5,Medium,0,2,42,2.8,2,No,Placed
16738,MECH,Female,6.54,Medium,1,2,67,3.0,1,No,Placed
16739,EEE,Female,5.78,Low,2,2,60,1.7,2,No,Placed
16740,CSE,Male,7.3,Medium,1,1,56,3.1,2,No,NotPlaced
16741,MECH,Male,5.03,Low,1,0,35,3.1,2,Yes,Placed
16742,MECH,Male,6.49,Low,1,1,68,2.6,2,No,Placed
16743,ECE,Male,7.18,Medium,1,3,62,3.9,1,Yes,Placed
16744,CIVIL,Female,7.88,Medium,2,3,70,3.3,0,Yes,Placed
16745,CSE,Male,6.81,Medium,0,1,59,2.3,1,No,Placed
16746,EEE,Male,7.21,Medium,1,0,59,2.9,2,No,Placed
16747,CSE,Female,7.17,Medium,1,3,55,2.4,2,Yes,Placed
16748,CSE,Male,5.11,Low,0,0,40,2.4,3,No,NotPlaced
16749,ECE,Female,5.49,Low,0,0,48,2.8,3,No,NotPlaced
16750,MECH,Female,7.04,Medium,0,1,63,3.3,1,Yes,Placed
16751,CSE,Male,8.54,High,2,3,70,3.3,0,Yes,Placed
16752,CSE,Female,7.49,Medium,2,2,62,2.8,0,No,Placed
16753,ECE,Male,7.16,Medium,2,2,75,3.1,1,Yes,Placed
16754,CSE,Female,7.77,Medium,1,2,73,3.7,0,No,Placed
16755,CSE,Male,6.23,Low,2,1,59,3.3,2,Yes,Placed
16756,CIVIL,Male,5.0,Low,0,0,29,2.0,5,No,NotPlaced
16757,ECE,Male,5.0,Low,0,0,35,1.8,3,No,NotPlaced
16758,CIVIL,Male,6.47,Low,0,2,68,2.8,1,No,NotPlaced
16759,ECE,Male,5.91,Low,0,0,24,2.4,3,No,NotPlaced
16760,CSE,Male,5.35,Low,1,1,41,1.6,3,No,NotPlaced
16761,MECH,Male,6.78,Medium,2,2,60,2.8,2,Yes,Placed
16762,ECE,Male,7.62,Medium,1,1,67,3.3,2,Yes,Placed
16763,CSE,Female,8.53,High,2,4,73,3.7,1,No,Placed
16764,CSE,Male,6.79,Medium,1,2,59,2.5,1,No,Placed
16765,MECH,Male,8.95,High,2,5,94,5.0,0,No,Placed
16766,CSE,Male,8.12,High,2,3,69,3.8,0,No,Placed
16767,CIVIL,Female,6.87,Medium,1,1,53,1.8,2,Yes,Placed
16768,EEE,Male,7.69,Medium,1,1,75,3.4,0,Yes,Placed
16769,CSE,Female,8.0,High,2,4,73,3.8,1,Yes,Placed
16770,MECH,Male,7.02,Medium,1,2,52,3.2,1,Yes,Placed
16771,CIVIL,Female,7.64,Medium,2,3,50,3.6,1,No,Placed
16772,EEE,Male,9.14,High,3,3,90,4.1,0,No,Placed
16773,MECH,Male,6.82,Medium,1,3,62,2.4,1,Yes,Placed
16774,CSE,Male,6.51,Medium,0,1,46,2.4,2,No,NotPlaced
16775,ECE,Male,6.36,Low,1,2,59,2.4,2,No,Placed
16776,EEE,Female,8.15,High,2,3,71,3.1,1,Yes,Placed
16777,CSE,Female,7.51,Medium,2,2,58,4.0,1,No,Placed
16778,CSE,Male,7.92,Medium,2,3,70,3.1,0,Yes,Placed
16779,MECH,Female,6.18,Low,1,3,49,3.3,2,Yes,Placed
16780,EEE,Female,6.13,Low,1,0,66,2.4,3,Yes,NotPlaced
16781,CIVIL,Male,7.3,Medium,1,1,74,3.2,1,No,Placed
16782,CSE,Male,6.32,Low,1,1,52,2.3,3,Yes,Placed
16783,CSE,Female,6.65,Medium,1,1,53,3.4,1,No,NotPlaced
16784,CIVIL,Female,5.58,Low,0,2,39,2.5,2,No,NotPlaced
16785,ECE,Female,7.28,Medium,0,2,59,3.6,2,No,NotPlaced
16786,EEE,Female,7.96,Medium,2,3,65,3.7,0,No,Placed
16787,ECE,Male,6.71,Medium,0,2,42,2.2,1,Yes,Placed
16788,CIVIL,Female,5.0,Low,0,0,32,2.8,3,No,Placed
16789,MECH,Male,7.42,Medium,1,2,58,2.5,1,Yes,Placed
16790,CSE,Male,6.1,Low,1,2,55,2.7,2,No,NotPlaced
16791,MECH,Female,6.91,Medium,1,2,57,2.6,1,Yes,Placed
16792,CSE,Female,7.21,Medium,1,1,59,2.6,1,Yes,NotPlaced
16793,MECH,Male,7.59,Medium,1,3,65,3.8,0,Yes,Placed
16794,ECE,Male,6.24,Low,1,0,49,2.2,2,No,NotPlaced
16795,ECE,Female,7.55,Medium,2,3,63,3.8,2,Yes,Placed
16796,CIVIL,Male,5.28,Low,0,1,51,2.7,1,No,NotPlaced
16797,CSE,Female,8.68,High,2,3,73,4.2,1,Yes,Placed
16798,ECE,Male,8.93,High,2,3,71,3.8,0,No,Placed
16799,CSE,Male,6.92,Medium,2,2,61,3.1,1,Yes,Placed
16800,MECH,Female,6.38,Low,0,1,40,2.4,2,No,Placed
16801,CSE,Male,6.65,Medium,1,3,57,3.1,1,No,Placed
16802,MECH,Female,8.15,High,2,3,75,3.0,0,Yes,Placed
16803,CSE,Male,6.85,Medium,0,1,47,1.5,3,No,NotPlaced
16804,CSE,Male,5.85,Low,0,0,43,1.9,2,Yes,Placed
16805,EEE,Male,7.21,Medium,1,2,57,2.7,2,No,Placed
16806,CSE,Male,6.2,Low,2,2,44,2.7,1,No,Placed
16807,CSE,Male,7.01,Medium,1,2,47,3.7,1,No,Placed
16808,CIVIL,Male,8.52,High,2,4,71,3.4,0,No,Placed
16809,CSE,Female,5.65,Low,0,0,61,2.7,2,No,Placed
16810,ECE,Male,7.03,Medium,2,2,72,2.9,2,No,Placed
16811,ECE,Male,8.2,High,1,3,86,3.7,0,Yes,Placed
16812,CSE,Female,8.31,High,2,2,74,3.6,0,Yes,Placed
16813,CSE,Male,6.22,Low,1,2,58,2.7,2,Yes,Placed
16814,ECE,Female,6.77,Medium,1,1,46,3.4,1,No,Placed
16815,CSE,Male,7.13,Medium,3,1,60,3.4,1,No,Placed
16816,MECH,Female,7.18,Medium,1,1,41,2.9,1,Yes,Placed
16817,MECH,Female,8.27,High,2,3,64,3.8,1,Yes,Placed
16818,ECE,Male,6.85,Medium,0,1,50,2.5,3,No,Placed
16819,CSE,Male,7.06,Medium,1,2,52,2.5,1,Yes,Placed
16820,ECE,Male,9.31,High,2,3,86,4.4,0,Yes,Placed
16821,MECH,Male,6.23,Low,0,2,44,2.3,2,No,NotPlaced
16822,ECE,Female,7.16,Medium,1,2,62,3.0,1,No,Placed
16823,CSE,Female,6.8,Medium,1,1,60,2.0,2,No,NotPlaced
16824,CSE,Male,5.95,Low,0,2,48,2.3,3,Yes,NotPlaced
16825,ECE,Male,7.27,Medium,1,3,53,2.2,1,No,Placed
16826,CSE,Male,5.0,Low,0,0,11,1.5,4,Yes,NotPlaced
16827,ECE,Female,5.22,Low,0,1,44,2.7,2,No,NotPlaced
16828,MECH,Female,6.23,Low,0,2,53,1.8,2,No,Placed
16829,CSE,Male,6.36,Low,1,2,47,1.5,1,Yes,NotPlaced
16830,CIVIL,Male,6.5,Medium,2,1,51,2.7,2,No,Placed
16831,CSE,Female,7.89,Medium,1,3,81,3.6,1,Yes,Placed
16832,ECE,Male,8.5,High,1,3,84,3.9,0,Yes,Placed
16833,MECH,Male,7.28,Medium,1,2,66,3.6,1,No,Placed
16834,MECH,Male,7.89,Medium,2,4,78,4.2,1,Yes,Placed
16835,ECE,Male,8.3,High,2,3,72,3.6,0,Yes,Placed
16836,ECE,Female,6.54,Medium,1,1,65,3.4,1,No,NotPlaced
16837,CSE,Male,7.98,Medium,2,4,81,3.8,0,No,Placed
16838,ECE,Male,7.28,Medium,1,3,62,3.6,1,No,NotPlaced
16839,ECE,Female,5.99,Low,0,0,42,2.1,1,No,Placed
16840,CIVIL,Female,6.49,Low,1,2,43,3.3,3,Yes,NotPlaced
16841,MECH,Male,7.12,Medium,1,3,62,2.7,0,No,Placed
16842,MECH,Male,7.34,Medium,2,1,74,2.9,2,No,Placed
16843,CSE,Male,10.0,High,3,3,92,4.2,0,Yes,Placed
16844,MECH,Male,5.0,Low,0,0,35,1.6,3,No,Placed
16845,ECE,Female,8.98,High,3,3,68,4.1,0,Yes,Placed
16846,CIVIL,Female,7.63,Medium,2,2,65,2.9,1,No,Placed
16847,CSE,Female,7.37,Medium,1,3,64,3.1,0,Yes,Placed
16848,MECH,Male,8.25,High,2,4,76,4.1,0,Yes,Placed
16849,CSE,Female,6.81,Medium,1,2,68,2.6,1,No,NotPlaced
16850,ECE,Male,5.77,Low,1,0,50,2.1,3,No,NotPlaced
16851,ECE,Female,6.22,Low,1,1,60,2.4,2,Yes,Placed
16852,MECH,Male,7.11,Medium,2,3,57,2.6,2,Yes,Placed
16853,EEE,Male,7.87,Medium,1,3,67,3.2,0,Yes,Placed
16854,CSE,Male,5.0,Low,0,0,36,1.3,3,No,NotPlaced
16855,CSE,Female,8.83,High,2,3,73,3.4,0,Yes,Placed
16856,CSE,Female,8.99,High,3,4,88,3.9,0,No,Placed
16857,CIVIL,Female,9.34,High,3,2,76,3.7,0,Yes,Placed
16858,CSE,Male,7.85,Medium,2,1,59,4.2,1,No,Placed
16859,CSE,Male,5.37,Low,0,1,55,2.6,2,No,NotPlaced
16860,CSE,Male,7.73,Medium,2,1,67,3.3,1,Yes,Placed
16861,ECE,Male,8.33,High,2,4,79,3.4,0,No,Placed
16862,ECE,Male,7.78,Medium,2,2,71,3.9,1,Yes,Placed
16863,CIVIL,Male,5.9,Low,0,0,34,2.9,3,Yes,Placed
16864,EEE,Male,7.01,Medium,1,3,56,3.9,1,Yes,Placed
16865,CIVIL,Male,6.01,Low,0,2,48,2.3,2,No,NotPlaced
16866,MECH,Female,8.2,High,1,2,68,3.3,0,Yes,Placed
16867,EEE,Female,7.79,Medium,1,4,63,3.4,1,No,Placed
16868,MECH,Male,7.56,Medium,1,3,64,2.6,0,Yes,Placed
16869,CIVIL,Male,6.41,Low,1,2,54,3.1,1,No,Placed
16870,EEE,Male,6.04,Low,0,2,45,2.0,2,Yes,Placed
16871,CSE,Male,6.78,Medium,0,3,50,3.2,1,No,Placed
16872,EEE,Female,6.09,Low,0,1,64,2.3,1,Yes,Placed
16873,CSE,Male,6.13,Low,1,2,49,2.4,1,Yes,Placed
16874,CIVIL,Female,8.37,High,0,3,59,3.9,0,Yes,Placed
16875,EEE,Male,6.86,Medium,1,2,52,2.8,1,No,Placed
16876,MECH,Female,6.52,Medium,0,2,65,3.0,2,No,Placed
16877,ECE,Male,6.16,Low,0,2,50,2.9,2,Yes,NotPlaced
16878,CSE,Male,5.95,Low,1,1,36,2.9,2,Yes,NotPlaced
16879,CSE,Female,6.62,Medium,1,2,59,2.7,2,No,NotPlaced
16880,MECH,Female,6.18,Low,0,2,54,2.5,2,No,NotPlaced
16881,ECE,Female,6.8,Medium,1,2,58,2.7,1,No,Placed
16882,CSE,Male,7.31,Medium,2,3,59,3.6,1,No,Placed
16883,MECH,Male,5.44,Low,0,0,36,2.0,3,Yes,Placed
16884,CIVIL,Male,7.03,Medium,1,1,57,3.6,2,No,Placed
16885,CSE,Female,6.71,Medium,1,0,52,2.8,3,Yes,Placed
16886,EEE,Male,7.96,Medium,2,3,82,3.8,0,Yes,Placed
16887,ECE,Male,7.47,Medium,2,2,69,3.8,0,Yes,Placed
16888,ECE,Male,6.3,Low,0,2,57,3.1,2,No,NotPlaced
16889,ECE,Male,6.18,Low,0,1,48,2.1,3,No,NotPlaced
16890,CSE,Male,7.4,Medium,1,3,55,3.4,1,No,Placed
16891,ECE,Male,7.26,Medium,2,2,57,3.5,0,Yes,Placed
16892,ECE,Male,5.28,Low,0,0,42,1.6,3,No,NotPlaced
16893,MECH,Male,6.48,Low,0,1,46,2.6,1,Yes,Placed
16894,CIVIL,Female,8.25,High,1,5,77,3.1,1,No,Placed
16895,MECH,Female,7.27,Medium,1,3,62,3.2,1,Yes,Placed
16896,CSE,Male,5.43,Low,0,1,49,2.3,2,No,NotPlaced
16897,EEE,Female,8.54,High,2,3,89,4.0,0,Yes,Placed
16898,ECE,Male,5.14,Low,0,1,39,1.4,3,No,NotPlaced
16899,ECE,Male,6.53,Medium,1,3,61,2.1,1,Yes,Placed
16900,ECE,Male,9.06,High,2,3,70,4.4,0,Yes,Placed
16901,CSE,Male,6.37,Low,1,0,58,2.2,1,Yes,NotPlaced
16902,CIVIL,Female,5.77,Low,0,1,61,2.3,2,No,Placed
16903,EEE,Male,5.65,Low,1,0,48,2.6,1,No,NotPlaced
16904,MECH,Male,6.45,Low,1,2,70,3.0,1,No,Placed
16905,MECH,Male,6.73,Medium,1,1,66,3.3,1,No,Placed
16906,MECH,Male,7.45,Medium,2,3,71,4.4,0,Yes,Placed
16907,CIVIL,Male,7.66,Medium,1,3,75,3.5,0,Yes,Placed
16908,EEE,Male,6.33,Low,2,2,40,2.3,1,Yes,Placed
16909,MECH,Female,6.69,Medium,1,2,65,1.9,2,Yes,NotPlaced
16910,MECH,Female,5.62,Low,0,0,44,2.0,3,No,NotPlaced
16911,ECE,Male,6.0,Low,0,1,52,2.3,2,No,Placed
16912,CSE,Male,7.81,Medium,2,2,63,2.9,0,Yes,Placed
16913,CSE,Male,7.47,Medium,2,2,64,2.7,1,No,Placed
16914,CSE,Female,5.83,Low,1,1,62,3.0,2,Yes,Placed
16915,EEE,Male,6.03,Low,1,0,41,3.1,3,No,NotPlaced
16916,MECH,Male,8.15,High,1,2,79,3.4,0,Yes,Placed
16917,CSE,Female,7.12,Medium,1,2,68,3.9,1,Yes,Placed
16918,EEE,Male,6.99,Medium,1,2,51,3.5,1,Yes,Placed
16919,CSE,Male,5.21,Low,1,0,37,1.5,2,No,NotPlaced
16920,CIVIL,Female,7.85,Medium,2,3,63,3.8,2,No,Placed
16921,ECE,Male,6.17,Low,1,3,64,2.9,2,Yes,Placed
16922,CSE,Male,6.4,Low,0,0,42,1.9,3,Yes,NotPlaced
16923,ECE,Female,6.12,Low,1,1,60,2.9,3,No,Placed
16924,CSE,Male,7.36,Medium,1,3,70,3.3,1,Yes,Placed
16925,EEE,Male,7.89,Medium,2,3,71,3.8,1,No,Placed
16926,CIVIL,Female,7.03,Medium,1,1,58,3.5,1,Yes,Placed
16927,CIVIL,Male,5.05,Low,1,1,33,3.1,3,No,NotPlaced
16928,MECH,Male,7.55,Medium,2,4,83,4.0,1,Yes,Placed
16929,EEE,Male,6.37,Low,1,1,46,2.6,2,No,Placed
16930,ECE,Male,5.78,Low,0,0,40,2.0,2,No,NotPlaced
16931,ECE,Female,6.76,Medium,0,2,51,3.1,3,No,NotPlaced
16932,CSE,Female,7.09,Medium,0,2,63,2.9,1,Yes,Placed
16933,ECE,Male,8.28,High,2,5,86,4.3,0,Yes,Placed
16934,CIVIL,Male,6.73,Medium,0,2,40,3.2,2,No,Placed
16935,MECH,Female,7.57,Medium,2,1,55,2.4,1,No,NotPlaced
16936,ECE,Male,6.86,Medium,2,2,65,3.6,1,No,Placed
16937,ECE,Female,6.29,Low,0,0,56,2.7,3,No,NotPlaced
16938,CSE,Male,5.78,Low,0,0,42,1.7,3,Yes,NotPlaced
16939,CSE,Female,8.3,High,1,2,55,4.1,0,Yes,Placed
16940,ECE,Female,7.95,Medium,1,3,73,4.6,0,Yes,Placed
16941,ECE,Male,7.67,Medium,1,2,47,3.2,2,No,Placed
16942,ECE,Female,6.73,Medium,1,2,60,2.3,2,No,NotPlaced
16943,CIVIL,Male,5.67,Low,0,0,47,3.3,3,No,NotPlaced
16944,MECH,Male,6.27,Low,0,2,56,1.9,2,Yes,NotPlaced
16945,EEE,Male,7.29,Medium,0,1,53,2.0,1,No,NotPlaced
16946,CIVIL,Male,6.41,Low,0,1,45,2.7,3,No,Placed
16947,MECH,Male,6.42,Low,0,1,57,3.1,2,No,NotPlaced
16948,CSE,Male,6.78,Medium,1,1,55,2.8,3,No,Placed
16949,CSE,Male,6.9,Medium,1,1,57,4.2,2,Yes,Placed
16950,ECE,Male,7.05,Medium,0,2,60,3.8,1,No,Placed
16951,MECH,Male,8.39,High,1,2,75,3.2,0,Yes,Placed
16952,CSE,Female,6.31,Low,1,1,49,2.1,1,Yes,Placed
16953,EEE,Female,7.54,Medium,2,3,63,3.8,0,No,Placed
16954,ECE,Male,7.52,Medium,1,3,73,3.3,2,No,Placed
16955,CSE,Male,6.57,Medium,1,3,64,2.7,2,No,Placed
16956,CSE,Female,6.88,Medium,2,2,61,2.8,1,Yes,Placed
16957,EEE,Female,6.7,Medium,1,2,65,2.6,3,No,Placed
16958,CSE,Female,5.78,Low,0,1,51,2.9,2,No,Placed
16959,CSE,Male,8.74,High,2,3,75,4.1,0,Yes,Placed
16960,MECH,Male,5.8,Low,0,2,56,1.7,3,No,NotPlaced
16961,CSE,Female,8.01,High,2,2,57,3.3,0,No,Placed
16962,CSE,Female,5.7,Low,0,1,45,2.6,3,No,NotPlaced
16963,ECE,Female,7.15,Medium,1,3,68,3.6,1,No,Placed
16964,ECE,Male,6.08,Low,1,3,51,3.0,2,Yes,Placed
16965,ECE,Male,7.64,Medium,2,2,66,3.2,0,No,NotPlaced
16966,MECH,Female,7.0,Medium,1,2,64,3.3,0,No,NotPlaced
16967,ECE,Female,8.35,High,2,2,80,3.7,1,Yes,Placed
16968,EEE,Male,7.6,Medium,2,2,63,2.4,1,Yes,Placed
16969,EEE,Female,6.13,Low,1,3,46,3.0,1,Yes,Placed
16970,CSE,Male,8.1,High,1,1,70,3.9,0,No,Placed
16971,ECE,Male,7.53,Medium,3,3,73,2.8,1,No,Placed
16972,EEE,Female,7.56,Medium,2,4,64,4.1,0,No,Placed
16973,CIVIL,Male,7.14,Medium,2,2,74,3.6,1,Yes,Placed
16974,CSE,Male,7.25,Medium,1,2,61,3.6,1,No,NotPlaced
16975,EEE,Male,7.64,Medium,2,3,65,3.5,0,Yes,Placed
16976,ECE,Female,7.22,Medium,2,1,50,2.8,1,Yes,NotPlaced
16977,MECH,Male,9.16,High,2,4,87,3.7,0,Yes,Placed
16978,CIVIL,Female,8.02,High,2,2,72,3.1,1,Yes,Placed
16979,EEE,Female,5.0,Low,0,0,28,1.7,3,No,NotPlaced
16980,ECE,Male,7.9,Medium,0,3,73,2.7,1,Yes,Placed
16981,ECE,Male,5.54,Low,0,1,43,1.4,2,No,NotPlaced
16982,MECH,Female,5.38,Low,1,2,41,1.8,2,No,NotPlaced
16983,CSE,Male,6.9,Medium,1,1,48,3.3,2,No,Placed
16984,CIVIL,Male,6.85,Medium,1,1,52,3.1,1,Yes,Placed
16985,CSE,Male,6.73,Medium,1,2,59,3.6,1,Yes,Placed
16986,CSE,Female,5.66,Low,0,2,41,2.6,2,No,NotPlaced
16987,ECE,Female,8.48,High,3,2,63,3.9,0,No,Placed
16988,CSE,Female,7.02,Medium,1,2,62,2.9,0,No,Placed
16989,CSE,Male,6.04,Low,1,1,46,1.8,1,Yes,NotPlaced
16990,CSE,Male,6.77,Medium,1,1,59,2.6,3,No,NotPlaced
16991,EEE,Male,6.01,Low,0,1,46,3.1,2,No,Placed
16992,MECH,Female,7.86,Medium,2,2,87,3.3,1,Yes,Placed
16993,MECH,Male,6.94,Medium,1,0,63,3.2,1,No,NotPlaced
16994,MECH,Male,5.14,Low,1,1,52,1.7,2,Yes,NotPlaced
16995,EEE,Male,5.85,Low,1,2,49,1.9,2,No,Placed
16996,MECH,Female,6.51,Medium,1,2,53,2.6,2,Yes,Placed
16997,ECE,Male,7.96,Medium,2,2,76,2.9,0,No,Placed
16998,EEE,Male,6.91,Medium,1,3,63,3.4,2,Yes,Placed
16999,EEE,Female,6.24,Low,0,1,35,2.3,3,No,NotPlaced
17000,EEE,Male,5.56,Low,0,2,49,2.9,2,No,Placed
17001,CIVIL,Female,7.07,Medium,1,2,59,4.1,2,No,NotPlaced
17002,ECE,Male,7.14,Medium,0,2,64,3.1,2,No,NotPlaced
17003,CSE,Female,6.55,Medium,1,2,61,3.2,2,Yes,Placed
17004,CSE,Male,8.1,High,1,2,83,2.6,1,Yes,NotPlaced
17005,EEE,Male,6.52,Medium,1,2,39,2.2,1,No,NotPlaced
17006,CSE,Male,5.95,Low,0,1,64,2.5,2,Yes,NotPlaced
17007,CSE,Male,7.36,Medium,1,1,66,3.2,1,Yes,Placed
17008,CSE,Male,6.76,Medium,0,1,56,2.7,2,Yes,NotPlaced
17009,CSE,Male,5.42,Low,0,1,53,2.3,2,No,Placed
17010,EEE,Female,6.61,Medium,1,2,52,2.6,0,No,Placed
17011,CSE,Male,8.66,High,2,3,62,3.6,0,Yes,Placed
17012,CSE,Male,6.44,Low,2,2,65,3.1,2,No,Placed
17013,MECH,Male,5.99,Low,0,1,48,2.2,3,Yes,Placed
17014,CSE,Male,7.31,Medium,2,3,55,3.9,2,No,NotPlaced
17015,EEE,Female,5.05,Low,0,0,38,2.1,2,No,NotPlaced
17016,MECH,Male,6.82,Medium,1,1,56,2.1,2,Yes,NotPlaced
17017,EEE,Female,8.7,High,2,3,77,3.0,0,No,Placed
17018,CIVIL,Male,8.79,High,2,3,61,3.1,0,Yes,Placed
17019,CIVIL,Male,6.74,Medium,1,3,65,3.3,0,Yes,Placed
17020,CSE,Male,5.56,Low,0,1,62,2.9,2,Yes,NotPlaced
17021,CSE,Male,9.0,High,2,4,81,3.8,0,No,Placed
17022,ECE,Male,7.23,Medium,1,3,47,3.5,1,Yes,Placed
17023,ECE,Female,5.54,Low,0,2,56,3.0,3,Yes,NotPlaced
17024,CIVIL,Male,7.75,Medium,1,2,62,2.8,2,Yes,Placed
17025,EEE,Female,7.35,Medium,2,3,61,2.8,1,No,Placed
17026,CIVIL,Female,8.11,High,1,5,82,3.6,0,No,Placed
17027,CSE,Female,8.0,High,1,3,63,4.2,0,Yes,Placed
17028,CSE,Female,7.0,Medium,1,3,56,2.5,2,Yes,Placed
17029,CSE,Male,5.79,Low,0,1,42,2.8,3,No,NotPlaced
17030,CSE,Male,8.83,High,2,4,93,3.7,0,No,Placed
17031,MECH,Male,5.13,Low,0,0,55,2.4,2,Yes,NotPlaced
17032,EEE,Male,5.45,Low,1,0,41,2.8,3,No,NotPlaced
17033,CSE,Female,7.85,Medium,2,3,63,3.0,0,No,Placed
17034,EEE,Male,7.04,Medium,0,2,63,3.1,0,No,NotPlaced
17035,CSE,Male,7.16,Medium,1,2,63,2.1,2,Yes,Placed
17036,CSE,Female,5.0,Low,0,1,47,1.0,3,No,NotPlaced
17037,CSE,Male,7.73,Medium,2,2,77,2.9,0,Yes,Placed
17038,CSE,Female,7.46,Medium,1,3,59,3.9,1,No,NotPlaced
17039,CIVIL,Female,7.48,Medium,2,2,60,2.6,1,Yes,Placed
17040,CIVIL,Female,7.54,Medium,1,3,58,3.5,0,Yes,Placed
17041,CSE,Female,9.04,High,2,3,64,3.6,0,No,Placed
17042,CSE,Female,7.1,Medium,1,1,41,2.5,2,No,Placed
17043,MECH,Male,6.09,Low,0,1,62,2.5,3,No,Placed
17044,CSE,Female,8.31,High,2,4,87,4.3,0,No,Placed
17045,CSE,Female,6.0,Low,0,2,36,1.8,2,Yes,NotPlaced
17046,EEE,Male,5.89,Low,1,2,51,3.3,1,No,Placed
17047,MECH,Male,6.65,Medium,2,1,53,2.7,2,Yes,Placed
17048,MECH,Male,6.42,Low,0,1,43,3.1,3,No,Placed
17049,CSE,Male,7.27,Medium,0,2,71,3.6,0,Yes,NotPlaced
17050,MECH,Female,7.66,Medium,1,2,69,3.0,0,No,Placed
17051,EEE,Male,9.68,High,1,4,83,4.0,0,Yes,Placed
17052,EEE,Male,7.37,Medium,2,2,64,2.6,1,No,Placed
17053,CSE,Male,7.94,Medium,1,3,67,3.0,0,No,Placed
17054,CSE,Male,7.67,Medium,1,3,72,3.0,1,Yes,Placed
17055,CSE,Male,7.69,Medium,2,3,77,3.7,1,No,Placed
17056,ECE,Female,5.51,Low,0,1,35,2.2,2,No,NotPlaced
17057,CSE,Male,6.7,Medium,1,1,62,3.0,0,No,NotPlaced
17058,CSE,Male,6.37,Low,1,0,57,3.8,2,No,Placed
17059,CSE,Male,8.14,High,0,4,78,3.4,0,No,Placed
17060,EEE,Female,7.84,Medium,2,4,80,3.5,1,No,Placed
17061,ECE,Male,8.77,High,2,3,83,4.2,0,Yes,Placed
17062,MECH,Male,7.77,Medium,2,2,72,3.4,1,Yes,Placed
17063,CSE,Female,6.66,Medium,1,2,60,2.8,2,Yes,Placed
17064,CSE,Female,8.02,High,1,3,71,2.4,2,Yes,Placed
17065,CSE,Male,5.81,Low,0,1,47,3.1,2,Yes,Placed
17066,CSE,Male,7.48,Medium,0,2,51,3.1,2,Yes,Placed
17067,MECH,Male,8.12,High,2,3,77,3.1,0,No,Placed
17068,CSE,Female,7.07,Medium,0,2,48,2.1,2,Yes,Placed
17069,CSE,Female,5.88,Low,1,1,46,2.3,1,Yes,Placed
17070,CSE,Male,6.25,Low,0,2,22,2.7,2,No,NotPlaced
17071,CSE,Male,8.26,High,2,2,75,4.1,1,Yes,Placed
17072,CSE,Female,5.0,Low,0,0,37,2.6,1,No,NotPlaced
17073,MECH,Male,6.06,Low,0,1,65,2.4,2,Yes,Placed
17074,CSE,Female,6.82,Medium,1,2,47,3.7,3,Yes,Placed
17075,ECE,Male,5.89,Low,0,1,34,2.2,3,No,NotPlaced
17076,MECH,Male,6.81,Medium,1,1,57,3.4,3,No,Placed
17077,EEE,Male,6.47,Low,1,2,54,2.1,2,Yes,Placed
17078,ECE,Female,6.84,Medium,1,3,60,3.1,1,No,Placed
17079,MECH,Male,6.16,Low,1,1,45,2.7,2,No,Placed
17080,CSE,Male,6.23,Low,0,1,35,2.1,3,No,NotPlaced
17081,CIVIL,Female,7.86,Medium,2,2,71,4.1,1,No,Placed
17082,ECE,Male,6.65,Medium,1,3,66,2.0,1,No,Placed
17083,CSE,Male,6.23,Low,0,1,39,2.8,2,No,Placed
17084,CSE,Male,7.88,Medium,2,2,62,3.6,1,No,Placed
17085,CIVIL,Male,6.62,Medium,1,2,64,3.0,2,No,Placed
17086,EEE,Male,6.22,Low,0,3,45,3.3,2,No,Placed
